IP,H,R,ER,BB,SO,HR,BF,AB,NP,player_id,team,game_id,date
0.667,3,2,2,0,1,0,5,5,28,65707,home,412,20250622
0.333,1,0,0,0,1,0,2,2,10,65769,home,412,20250622
1.0,0,0,0,0,1,0,2,2,8,61666,home,412,20250622
0.667,0,0,0,0,0,0,2,2,10,63765,home,412,20250622
0.333,1,0,0,1,1,0,3,2,12,53754,home,412,20250622
5.0,9,5,5,2,5,0,25,23,85,55855,away,413,20250624
0.0,0,0,0,0,0,0,0,0,0,65343,away,413,20250624
2.0,1,0,0,0,0,0,7,7,35,67263,home,413,20250624
3.0,1,0,0,2,2,0,11,9,37,68249,home,413,20250624
1.0,1,0,0,2,0,0,5,3,19,52206,home,413,20250624
5.0,5,1,1,1,4,0,21,18,89,55146,away,416,20250624
0.667,3,2,2,1,0,0,6,4,22,75867,away,416,20250624
0.333,0,0,0,1,0,0,2,1,6,63950,away,416,20250624
1.0,1,2,2,1,1,1,5,4,22,55167,away,416,20250624
1.0,0,0,0,1,1,0,3,2,17,69113,away,416,20250624
6.0,7,0,0,3,4,0,27,24,99,54354,home,416,20250624
1.0,0,0,0,1,1,0,4,3,21,69047,home,416,20250624
1.0,1,0,0,0,1,0,4,4,13,73117,home,416,20250624
1.0,0,0,0,1,1,0,4,3,13,52060,home,416,20250624
3.0,8,5,5,0,1,0,16,16,57,53613,away,417,20250624
0.667,1,1,1,2,0,0,4,1,19,55663,away,417,20250624
1.667,1,2,2,2,4,0,8,6,37,52639,away,417,20250624
0.667,1,1,1,0,1,1,3,3,12,54610,away,417,20250624
1.0,0,0,0,1,0,0,4,3,15,55610,away,417,20250624
1.0,2,0,0,0,1,0,5,5,19,69516,away,417,20250624
4.0,7,5,5,5,6,2,24,19,98,54319,home,417,20250624
1.0,0,0,0,0,0,0,2,2,9,53301,home,417,20250624
1.0,1,1,1,0,1,1,4,4,10,55301,home,417,20250624
1.0,0,0,0,1,2,0,4,3,17,69360,home,417,20250624
1.0,0,0,0,0,0,0,3,3,13,76118,home,417,20250624
1.0,1,0,0,0,1,0,4,4,11,52330,home,417,20250624
3.0,6,5,3,2,1,1,18,13,62,54755,away,419,20250625
0.667,2,1,1,1,0,0,4,3,17,54768,away,419,20250625
1.0,1,1,1,2,1,0,6,4,28,63765,away,419,20250625
3.333,2,0,0,1,1,0,12,11,50,51715,away,419,20250625
7.0,4,1,1,0,6,1,26,26,103,53375,home,419,20250625
1.0,1,0,0,0,0,0,3,3,7,55455,home,419,20250625
1.0,1,1,1,0,0,1,4,4,13,53455,home,419,20250625
5.667,7,3,3,2,3,1,24,22,90,55536,away,420,20250625
1.0,1,1,0,0,0,0,4,4,9,65522,away,420,20250625
0.0,0,0,0,1,0,0,2,1,8,54537,away,420,20250625
0.333,1,0,0,0,0,0,2,2,9,68242,away,420,20250625
0.667,4,3,3,0,0,1,6,6,24,69594,away,420,20250625
0.333,1,0,0,0,1,0,2,2,4,67588,away,420,20250625
6.0,3,2,1,1,9,0,24,23,108,55903,home,420,20250625
1.0,0,0,0,1,1,0,4,3,19,67954,home,420,20250625
1.0,0,0,0,0,2,0,3,3,14,68900,home,420,20250625
1.0,0,0,0,0,0,0,3,3,9,65949,home,420,20250625
6.0,5,2,2,1,5,0,24,23,78,55633,away,422,20250625
1.0,0,0,0,0,1,0,3,3,11,66609,away,422,20250625
1.0,1,0,0,0,0,0,3,3,12,63342,away,422,20250625
1.0,1,1,0,0,2,0,5,5,17,50662,away,422,20250625
3.0,3,1,1,0,4,0,12,12,53,55348,home,422,20250625
3.0,4,3,3,1,0,0,14,12,56,66018,home,422,20250625
1.0,1,1,1,0,1,1,4,4,23,53301,home,422,20250625
1.0,1,0,0,0,1,0,4,4,19,52395,home,422,20250625
0.0,3,1,0,0,0,0,4,4,11,55377,home,422,20250625
1.0,0,0,0,0,1,0,2,2,16,67116,home,422,20250625
1.667,3,1,0,2,1,0,9,6,32,51867,away,423,20250626
1.333,0,0,0,0,2,0,4,4,16,50812,away,423,20250626
2.0,0,0,0,1,0,0,6,5,23,68856,away,423,20250626
1.0,1,0,0,0,1,0,4,4,15,53892,away,423,20250626
1.0,0,0,0,0,1,0,3,3,7,68043,away,423,20250626
1.0,0,0,0,1,1,0,4,3,18,73211,away,423,20250626
1.0,0,0,0,0,2,0,3,3,18,51897,away,423,20250626
3.333,7,1,1,1,1,0,16,15,71,55257,home,423,20250626
0.667,0,0,0,0,2,0,2,2,10,67266,home,423,20250626
1.0,1,0,0,1,2,0,5,4,22,55268,home,423,20250626
0.333,3,3,3,0,0,0,4,3,16,52206,home,423,20250626
0.667,1,0,0,0,2,0,3,3,12,52204,home,423,20250626
1.0,1,0,0,1,1,0,4,3,17,66291,home,423,20250626
1.0,0,0,0,0,0,0,3,3,6,72523,home,423,20250626
1.0,1,0,0,0,1,0,4,4,16,61643,home,423,20250626
5.667,5,1,1,1,4,1,23,22,88,52701,away,424,20250626
1.0,3,0,0,0,0,0,6,6,22,67703,away,424,20250626
1.0,0,0,0,2,1,0,5,3,21,61666,away,424,20250626
1.333,0,0,0,0,2,0,4,4,19,53754,away,424,20250626
5.0,1,0,0,0,4,0,15,15,62,55460,home,424,20250626
0.333,1,1,1,0,0,0,2,1,7,65062,home,424,20250626
0.333,0,1,0,1,1,0,2,1,11,54404,home,424,20250626
0.333,1,0,0,0,1,0,2,2,9,55455,home,424,20250626
1.333,0,0,0,0,3,0,4,4,16,62360,home,424,20250626
0.333,3,1,1,0,1,0,4,4,16,50441,home,424,20250626
0.333,0,0,0,0,0,0,1,1,3,50464,home,424,20250626
1.0,0,0,0,0,1,0,3,3,15,75421,home,424,20250626
5.667,6,5,2,2,5,0,24,22,101,55532,away,425,20250626
1.333,1,0,0,0,3,0,5,5,21,50556,away,425,20250626
1.0,0,0,0,1,1,0,4,3,12,68242,away,425,20250626
1.0,0,1,1,4,2,0,7,3,37,62528,away,425,20250626
2.333,4,3,3,1,0,0,12,11,45,66920,home,425,20250626
1.333,3,0,0,1,2,0,8,6,36,53973,home,425,20250626
0.333,0,0,0,0,0,0,1,1,3,63959,home,425,20250626
1.0,3,4,4,1,0,2,7,6,22,52992,home,425,20250626
2.0,1,0,0,3,1,0,8,5,22,69969,home,425,20250626
2.0,1,0,0,1,0,0,7,6,23,55995,home,425,20250626
5.0,5,2,2,2,3,1,21,19,90,61101,away,426,20250626
1.0,0,0,0,0,0,0,3,3,7,53139,away,426,20250626
0.667,1,1,1,1,0,0,4,3,18,69108,away,426,20250626
0.333,0,0,0,0,0,0,1,1,6,75867,away,426,20250626
1.0,1,0,0,0,1,0,4,4,13,69134,away,426,20250626
1.0,0,0,0,1,1,0,3,2,14,50106,away,426,20250626
6.333,6,2,2,2,3,0,27,25,94,50030,home,426,20250626
1.0,0,0,0,1,1,0,4,3,15,69047,home,426,20250626
0.667,0,0,0,0,1,0,2,2,10,73117,home,426,20250626
1.0,2,2,2,1,0,0,5,3,15,52060,home,426,20250626
3.0,2,1,1,0,3,0,11,11,57,76225,away,427,20250626
1.0,1,0,0,1,1,0,4,3,11,52639,away,427,20250626
0.333,2,3,1,1,0,0,5,4,23,54610,away,427,20250626
0.667,0,0,0,0,0,0,2,2,8,60337,away,427,20250626
1.0,1,0,0,1,0,0,4,3,14,55663,away,427,20250626
1.0,0,0,0,0,1,0,3,3,10,66609,away,427,20250626
1.0,2,0,0,0,1,0,4,4,15,63342,away,427,20250626
1.0,1,0,0,0,0,0,4,4,23,50662,away,427,20250626
2.0,2,1,1,5,3,0,13,8,38,69516,away,427,20250626
6.0,5,4,4,2,6,0,25,23,97,64350,home,427,20250626
1.0,1,0,0,0,1,0,4,4,22,76118,home,427,20250626
1.0,1,0,0,0,1,0,4,4,16,69360,home,427,20250626
1.0,0,0,0,1,1,0,4,3,16,52330,home,427,20250626
1.0,2,0,0,0,2,0,5,5,28,55301,home,427,20250626
1.0,1,1,1,2,1,0,6,3,24,67116,home,427,20250626
6.0,4,3,3,3,2,1,25,22,89,77637,away,428,20250627
1.0,1,1,1,0,0,0,4,4,8,60337,away,428,20250627
0.333,0,0,0,0,0,0,1,1,2,54645,away,428,20250627
0.667,1,0,0,2,1,0,5,3,23,52639,away,428,20250627
6.0,4,2,1,1,3,0,23,22,94,67143,home,428,20250627
0.333,2,0,0,0,0,0,3,3,12,63950,home,428,20250627
0.667,0,0,0,0,1,0,2,2,9,69134,home,428,20250627
1.0,1,1,1,0,2,1,4,4,17,75867,home,428,20250627
1.0,1,0,0,1,0,0,5,4,17,50106,home,428,20250627
5.0,6,4,4,4,2,1,23,19,83,65056,away,429,20250627
1.0,2,1,1,0,1,0,4,4,19,65707,away,429,20250627
0.667,1,2,2,1,0,0,4,3,11,67703,away,429,20250627
0.0,1,1,1,2,0,0,3,1,12,61666,away,429,20250627
1.333,1,0,0,1,1,0,6,5,29,54768,away,429,20250627
3.333,8,6,6,5,1,1,22,16,73,62869,home,429,20250627
2.667,1,0,0,0,2,0,9,9,34,52809,home,429,20250627
0.333,0,0,0,1,0,0,2,1,7,65343,home,429,20250627
0.667,0,0,0,0,0,0,2,2,5,68043,home,429,20250627
1.0,1,0,0,0,2,0,4,4,15,53892,home,429,20250627
1.0,0,0,0,0,0,0,3,3,7,51897,home,429,20250627
2.667,9,7,7,1,3,1,18,16,60,64001,away,430,20250627
0.0,2,1,1,1,0,0,3,2,17,69113,away,430,20250627
3.333,3,0,0,2,3,0,15,13,49,65516,away,430,20250627
1.0,1,0,0,0,0,0,3,3,8,69047,away,430,20250627
1.0,1,0,0,0,0,0,4,4,19,54063,away,430,20250627
1.0,0,0,0,0,0,0,3,3,11,52060,away,430,20250627
3.0,8,5,1,2,3,0,21,19,75,52530,home,430,20250627
1.0,0,1,1,2,1,0,4,2,18,50596,home,430,20250627
1.667,3,1,1,0,1,0,6,6,26,65522,home,430,20250627
0.333,0,0,0,0,0,0,1,1,4,54537,home,430,20250627
0.667,5,3,3,0,1,0,7,7,26,50556,home,430,20250627
1.333,1,1,1,2,0,0,7,4,30,76430,home,430,20250627
1.0,0,0,0,1,1,0,4,3,16,67588,home,430,20250627
5.333,9,7,6,2,6,1,28,26,89,68220,away,431,20250627
0.0,1,0,0,1,0,0,2,1,7,72523,away,431,20250627
0.667,0,0,0,1,1,0,3,2,12,67266,away,431,20250627
1.0,1,2,1,2,0,0,6,4,30,66291,away,431,20250627
1.0,1,1,0,1,1,0,5,4,15,54263,away,431,20250627
5.0,10,5,5,0,2,3,24,24,88,68902,home,431,20250627
0.0,0,1,1,1,0,0,1,0,5,63959,home,431,20250627
1.0,2,2,1,1,1,0,7,4,19,68900,home,431,20250627
1.0,2,1,1,1,1,0,6,5,25,67954,home,431,20250627
1.0,0,0,0,3,0,0,5,2,19,64995,home,431,20250627
1.0,0,0,0,0,0,0,3,3,8,65949,home,431,20250627
5.0,4,1,1,5,7,0,24,18,105,65320,away,432,20250627
0.333,2,2,0,0,1,0,3,3,14,50464,away,432,20250627
1.667,0,0,0,0,2,0,6,6,28,54404,away,432,20250627
0.667,1,1,1,0,0,0,3,3,8,62360,away,432,20250627
0.333,1,1,1,0,0,1,2,2,9,53455,away,432,20250627
6.0,1,4,0,4,5,0,24,20,98,55313,home,432,20250627
1.0,0,0,0,0,1,0,3,3,10,76118,home,432,20250627
1.0,0,0,0,0,1,0,3,3,8,69360,home,432,20250627
1.0,0,0,0,0,0,0,3,3,8,52330,home,432,20250627
3.333,9,7,5,1,4,1,22,21,91,69745,away,433,20250628
0.667,1,0,0,0,0,0,3,3,12,60337,away,433,20250628
1.667,2,0,0,0,0,0,6,6,15,54610,away,433,20250628
1.333,2,1,1,1,1,1,7,6,20,66609,away,433,20250628
1.0,1,0,0,0,3,0,4,4,16,63342,away,433,20250628
1.0,2,0,0,0,1,0,5,5,15,50662,away,433,20250628
2.333,7,7,7,1,2,1,15,13,71,51111,home,433,20250628
2.667,3,0,0,1,3,0,12,11,53,69108,home,433,20250628
0.333,1,2,2,1,0,0,3,2,15,53139,home,433,20250628
0.333,1,0,0,1,1,0,3,2,17,61145,home,433,20250628
1.333,1,0,0,1,2,0,6,5,27,63950,home,433,20250628
2.0,1,0,0,1,2,0,8,6,17,55167,home,433,20250628
7.0,6,1,1,2,9,1,26,24,101,55730,away,434,20250628
1.0,1,1,1,0,0,1,4,4,18,65707,away,434,20250628
1.0,1,0,0,2,2,0,6,4,28,53754,away,434,20250628
5.667,3,4,3,3,9,1,23,20,85,54833,home,434,20250628
1.333,0,0,0,0,1,0,4,4,15,68856,home,434,20250628
0.667,3,1,1,0,1,0,5,4,23,50812,home,434,20250628
1.333,1,0,0,0,1,0,4,4,15,54803,home,434,20250628
6.0,3,0,0,3,3,0,24,21,103,50859,away,435,20250628
1.0,2,0,0,0,0,0,4,4,23,73117,away,435,20250628
2.0,2,0,0,0,1,0,7,7,34,54063,away,435,20250628
5.333,10,4,4,2,4,0,28,24,105,67539,home,435,20250628
1.667,1,0,0,1,5,0,7,6,40,50596,home,435,20250628
1.0,1,0,0,0,0,0,3,3,19,54537,home,435,20250628
1.0,1,0,0,1,1,0,5,4,12,65522,home,435,20250628
7.0,6,1,1,1,4,1,26,25,97,55239,away,436,20250628
0.333,1,2,1,1,1,0,3,2,11,68249,away,436,20250628
0.667,1,0,0,0,0,0,2,2,11,52204,away,436,20250628
8.0,3,1,0,1,8,0,28,26,104,55912,home,436,20250628
1.0,1,0,0,0,1,0,3,3,6,65949,home,436,20250628
5.0,7,8,7,1,3,4,25,24,77,69446,away,437,20250628
2.0,1,0,0,0,0,0,7,7,19,68415,away,437,20250628
1.0,2,1,1,1,1,1,6,5,24,50441,away,437,20250628
6.333,4,0,0,2,7,0,26,24,103,69045,home,437,20250628
1.667,1,0,0,0,1,0,5,5,19,55301,home,437,20250628
1.0,1,0,0,0,1,0,4,4,19,52395,home,437,20250628
1.333,3,3,3,3,1,0,10,7,32,51454,away,438,20250629
1.333,4,1,1,0,1,0,8,8,24,68415,away,438,20250629
0.667,1,1,1,0,1,0,3,3,8,50464,away,438,20250629
1.667,5,3,3,0,1,1,10,10,36,54404,away,438,20250629
1.0,3,2,2,0,0,0,6,5,19,75421,away,438,20250629
1.0,0,0,0,0,2,0,4,4,15,55455,away,438,20250629
1.0,0,0,0,0,1,0,3,3,15,53455,away,438,20250629
5.0,5,2,2,2,2,0,21,18,77,55348,home,438,20250629
0.667,1,1,1,3,0,0,6,2,25,66018,home,438,20250629
0.333,0,0,0,0,0,0,1,1,3,55301,home,438,20250629
0.0,3,4,4,2,0,0,5,3,18,69360,home,438,20250629
1.0,1,0,0,0,1,0,3,3,13,76118,home,438,20250629
1.0,0,0,0,1,0,0,4,3,14,52395,home,438,20250629
1.0,0,0,0,0,0,0,3,3,10,52330,home,438,20250629
5.0,5,1,1,1,4,0,20,18,78,53613,away,439,20250629
1.667,1,1,1,2,1,0,8,6,26,54645,away,439,20250629
1.0,1,0,0,1,0,0,4,3,17,52639,away,439,20250629
0.333,0,0,0,0,0,0,1,1,3,54610,away,439,20250629
1.0,0,0,0,0,1,0,3,3,14,55663,away,439,20250629
5.333,7,5,5,0,5,0,23,22,99,55146,home,439,20250629
0.667,1,1,1,0,0,0,3,2,15,75867,home,439,20250629
1.667,2,3,3,1,1,0,8,7,26,69134,home,439,20250629
0.333,1,0,0,0,0,0,2,2,5,61145,home,439,20250629
0.667,1,3,3,2,0,0,5,3,21,63248,home,439,20250629
0.333,1,0,0,0,0,0,2,2,6,55167,home,439,20250629
5.0,6,1,1,1,9,1,22,21,91,76715,away,440,20250629
0.0,2,1,1,0,0,1,2,2,12,54729,away,440,20250629
1.333,0,0,0,0,1,0,3,3,17,63765,away,440,20250629
0.667,0,0,0,0,0,0,2,2,6,54768,away,440,20250629
0.667,0,0,0,0,0,0,2,2,5,67703,away,440,20250629
0.333,0,0,0,0,0,0,1,1,6,65769,away,440,20250629
6.0,3,0,0,2,10,0,21,19,94,55855,home,440,20250629
1.0,0,0,0,1,2,0,3,2,13,73211,home,440,20250629
1.0,0,0,0,0,0,0,3,3,16,53892,home,440,20250629
1.0,0,0,0,0,2,0,3,3,11,51897,home,440,20250629
4.333,6,5,1,4,2,0,23,18,93,69032,away,441,20250629
1.333,2,3,2,1,2,0,7,6,37,69113,away,441,20250629
0.333,2,0,0,0,1,0,3,3,9,65048,away,441,20250629
1.0,2,1,1,1,0,0,6,4,22,65060,away,441,20250629
1.0,1,1,1,1,1,0,5,3,16,55043,away,441,20250629
5.333,6,3,3,2,3,2,24,22,90,64021,home,441,20250629
1.667,0,0,0,0,2,0,6,6,20,50556,home,441,20250629
0.667,0,0,0,0,0,0,2,2,6,54537,home,441,20250629
0.0,0,2,2,3,0,0,3,0,11,68242,home,441,20250629
1.333,1,0,0,1,1,0,6,5,27,76430,home,441,20250629
5.333,4,2,2,1,4,0,21,20,77,51264,away,442,20250629
1.0,2,1,1,1,1,0,6,5,18,67266,away,442,20250629
0.333,0,0,0,0,0,0,1,0,4,72523,away,442,20250629
1.0,0,0,0,1,2,0,4,3,14,66291,away,442,20250629
1.333,0,0,0,1,2,0,5,4,23,54263,away,442,20250629
2.0,5,3,3,0,1,0,11,11,34,52995,home,442,20250629
2.0,2,1,1,1,1,1,9,8,35,66920,home,442,20250629
1.0,0,0,0,0,1,0,3,3,15,69969,home,442,20250629
1.0,1,0,0,0,0,0,3,3,6,67954,home,442,20250629
1.0,0,0,0,0,0,0,3,3,4,68900,home,442,20250629
1.0,1,1,1,0,0,1,4,4,16,64995,home,442,20250629
0.667,2,2,2,1,0,0,5,4,18,65949,home,442,20250629
0.333,1,0,0,0,0,0,2,2,10,63959,home,442,20250629
7.0,3,0,0,1,4,0,24,23,84,53375,away,443,20250701
1.0,0,0,0,0,2,0,3,3,13,62360,away,443,20250701
1.0,0,1,0,3,1,0,7,4,36,53455,away,443,20250701
7.0,5,2,2,1,2,1,25,24,87,55268,home,443,20250701
0.333,1,2,2,2,0,0,4,1,17,61643,home,443,20250701
0.667,0,0,0,1,0,0,3,1,9,52204,home,443,20250701
1.0,1,0,0,0,2,0,4,4,15,52206,home,443,20250701
4.0,2,1,1,4,4,0,18,14,96,54119,away,444,20250701
2.0,1,0,0,0,0,0,5,5,12,69134,away,444,20250701
1.0,1,0,0,0,1,0,4,4,12,75867,away,444,20250701
0.667,1,1,1,1,0,0,4,3,13,63950,away,444,20250701
1.333,0,0,0,1,1,0,5,3,14,50106,away,444,20250701
6.0,6,2,2,3,8,1,26,23,105,55536,home,444,20250701
0.333,1,1,1,0,0,0,2,1,4,54537,home,444,20250701
1.667,1,0,0,0,2,0,5,5,24,50596,home,444,20250701
1.0,0,0,0,0,1,0,3,3,9,65522,home,444,20250701
6.0,3,2,2,1,5,2,22,21,98,69328,away,445,20250701
1.0,1,1,1,0,2,1,4,4,16,55301,away,445,20250701
1.0,0,0,0,2,1,0,5,3,26,76118,away,445,20250701
1.0,1,0,0,0,0,0,3,3,8,52330,away,445,20250701
5.0,11,7,7,0,5,1,26,26,107,54354,home,445,20250701
1.333,1,0,0,1,1,0,6,5,26,65060,home,445,20250701
1.667,0,0,0,1,0,0,5,4,21,69113,home,445,20250701
1.0,1,0,0,0,0,0,3,3,10,65048,home,445,20250701
4.0,1,0,0,6,4,0,18,12,82,51867,away,446,20250701
0.333,2,2,2,1,0,0,4,3,14,68856,away,446,20250701
0.667,1,0,0,0,0,0,3,3,16,50812,away,446,20250701
1.0,0,0,0,0,1,0,3,3,11,68043,away,446,20250701
1.0,2,1,1,1,2,0,6,5,19,53892,away,446,20250701
1.0,0,0,0,1,0,0,4,2,18,52809,away,446,20250701
4.333,4,2,2,2,2,1,19,16,69,76225,home,446,20250701
1.667,1,0,0,0,1,0,6,6,31,52639,home,446,20250701
1.0,0,0,0,0,1,0,3,3,8,66609,home,446,20250701
1.0,0,0,0,0,1,0,3,3,8,63342,home,446,20250701
1.0,0,0,0,0,2,0,3,3,16,50662,home,446,20250701
7.0,6,2,2,0,9,2,24,24,93,55903,away,447,20250701
0.0,1,2,1,1,0,0,2,1,14,64995,away,447,20250701
0.667,1,2,0,0,0,0,4,2,17,68900,away,447,20250701
0.0,1,2,2,1,0,1,2,1,6,67954,away,447,20250701
0.333,0,0,0,0,0,0,1,1,7,55995,away,447,20250701
4.0,6,4,4,3,5,0,20,17,71,54755,home,447,20250701
2.333,1,0,0,2,2,0,10,8,39,54729,home,447,20250701
0.667,1,0,0,2,2,0,5,3,20,63765,home,447,20250701
1.0,1,0,0,1,1,0,4,2,16,65769,home,447,20250701
1.0,1,0,0,0,2,0,4,4,17,65707,home,447,20250701
5.0,3,1,1,2,7,0,19,16,87,55460,away,448,20250702
1.0,0,0,0,0,0,0,3,3,13,50464,away,448,20250702
1.0,0,0,0,0,2,0,3,3,13,55455,away,448,20250702
0.333,1,2,2,1,0,0,3,1,11,54404,away,448,20250702
0.0,2,2,2,0,0,0,2,2,13,75421,away,448,20250702
0.667,1,0,0,0,0,0,3,3,5,60146,away,448,20250702
5.333,6,0,0,3,2,0,22,18,95,55257,home,448,20250702
1.667,0,0,0,0,3,0,5,5,19,66291,home,448,20250702
0.0,0,0,0,1,0,0,1,0,4,52204,home,448,20250702
0.333,0,0,0,1,0,0,3,1,4,72523,home,448,20250702
0.667,0,0,0,0,2,0,2,2,7,67266,home,448,20250702
1.0,1,0,0,0,1,0,4,4,9,52206,home,448,20250702
5.667,5,5,4,1,5,1,23,22,97,61101,away,449,20250702
0.333,0,0,0,0,0,0,2,2,13,69108,away,449,20250702
1.0,0,0,0,1,3,0,4,3,17,63248,away,449,20250702
1.0,0,0,0,2,0,0,5,3,18,55121,away,449,20250702
6.667,6,0,0,4,6,0,30,26,99,55532,home,449,20250702
1.333,0,0,0,1,1,0,5,4,16,50556,home,449,20250702
0.333,3,2,2,0,1,0,4,4,9,68242,home,449,20250702
0.667,0,0,0,0,0,0,2,2,4,62528,home,449,20250702
6.0,7,4,3,0,2,0,25,24,97,64350,away,450,20250702
2.0,0,0,0,0,1,0,7,7,29,53301,away,450,20250702
6.333,6,1,1,0,1,0,22,22,93,50030,home,450,20250702
0.333,1,0,0,1,0,0,3,2,10,73117,home,450,20250702
0.667,1,1,0,3,0,0,6,3,27,54063,home,450,20250702
1.667,2,0,0,0,0,0,6,6,26,52060,home,450,20250702
5.667,10,5,5,0,8,1,26,26,87,77829,away,451,20250702
1.333,1,0,0,1,2,0,6,5,26,73211,away,451,20250702
1.0,0,0,0,0,1,0,3,3,11,53892,away,451,20250702
1.0,1,0,0,2,2,0,6,4,28,51897,away,451,20250702
3.0,4,4,4,5,1,1,17,12,66,53615,home,451,20250702
1.0,3,3,3,2,1,0,8,5,26,54645,home,451,20250702
3.0,3,1,1,1,1,0,12,11,43,55663,home,451,20250702
1.333,0,0,0,0,0,0,4,4,10,54610,home,451,20250702
0.667,0,0,0,0,1,0,2,2,5,60337,home,451,20250702
5.0,3,0,0,2,6,0,19,17,78,53973,away,452,20250702
1.0,2,0,0,2,0,0,6,4,13,69969,away,452,20250702
1.0,0,0,0,0,1,0,3,3,10,67954,away,452,20250702
0.667,0,0,0,0,0,0,2,2,10,66920,away,452,20250702
1.333,0,0,0,1,0,0,4,3,11,65949,away,452,20250702
6.333,2,1,1,0,7,0,21,21,92,52701,home,452,20250702
0.667,2,1,1,0,0,1,5,5,17,67703,home,452,20250702
1.0,2,0,0,0,0,0,5,5,13,61666,home,452,20250702
1.0,2,0,0,0,0,0,4,4,8,54768,home,452,20250702
6.0,9,3,3,1,3,0,27,26,98,65320,away,453,20250703
1.0,0,0,0,1,1,0,3,2,15,50464,away,453,20250703
1.0,1,0,0,1,1,0,5,4,20,62360,away,453,20250703
1.0,1,1,1,0,2,1,4,4,17,53455,away,453,20250703
6.0,2,0,0,3,5,0,22,18,95,68220,home,453,20250703
0.667,1,1,0,1,0,0,4,3,14,66291,home,453,20250703
1.333,1,0,0,0,0,0,4,4,17,67266,home,453,20250703
0.0,2,3,3,1,0,0,3,2,13,52206,home,453,20250703
0.0,0,1,1,1,0,0,1,0,6,72523,home,453,20250703
1.0,2,1,1,0,0,1,4,4,15,68249,home,453,20250703
6.0,5,0,0,1,8,0,23,22,92,67143,away,454,20250703
1.0,0,0,0,0,1,0,3,3,10,69134,away,454,20250703
0.333,1,2,1,1,0,0,4,2,5,63950,away,454,20250703
0.667,1,0,0,0,2,0,3,3,12,50106,away,454,20250703
6.667,4,0,0,2,4,0,26,24,96,52530,home,454,20250703
1.333,0,0,0,0,1,0,4,4,6,50556,home,454,20250703
1.0,1,0,0,1,0,0,4,3,19,62528,home,454,20250703
5.0,5,5,5,5,2,1,24,18,97,55313,away,455,20250703
1.333,3,0,0,2,0,0,8,6,32,67116,away,455,20250703
1.667,1,1,1,3,1,0,9,6,29,66018,away,455,20250703
6.0,3,1,1,1,6,1,22,21,95,64001,home,455,20250703
2.667,4,1,1,0,3,0,12,12,58,65516,home,455,20250703
0.333,0,0,0,0,0,0,1,1,11,52060,home,455,20250703
6.0,4,2,2,2,5,0,24,22,95,62869,away,456,20250703
0.333,1,1,1,1,0,0,3,1,9,52809,away,456,20250703
0.667,2,0,0,0,0,0,4,4,14,50812,away,456,20250703
0.667,1,0,0,0,0,0,3,3,12,65343,away,456,20250703
0.333,0,0,0,0,0,0,1,1,3,68856,away,456,20250703
6.0,5,2,2,1,4,0,24,22,75,77637,home,456,20250703
1.0,0,0,0,0,0,0,3,3,9,66609,home,456,20250703
1.0,0,0,0,1,2,0,4,3,12,63342,home,456,20250703
1.0,1,0,0,0,0,0,4,4,14,50662,home,456,20250703
3.333,8,5,5,0,2,1,19,17,69,68902,away,457,20250703
0.333,1,0,0,0,0,0,2,1,5,66920,away,457,20250703
0.667,1,0,0,0,0,0,3,2,7,67962,away,457,20250703
0.667,0,0,0,1,0,0,3,2,9,64995,away,457,20250703
1.0,2,1,1,0,1,1,5,5,23,68900,away,457,20250703
1.0,0,0,0,1,0,0,4,3,12,69969,away,457,20250703
1.0,0,0,0,2,2,0,4,2,22,67954,away,457,20250703
2.0,2,1,0,2,0,0,10,8,29,65949,away,457,20250703
1.0,0,0,0,0,0,0,4,3,17,52995,away,457,20250703
3.667,5,3,3,3,1,0,19,15,73,65056,home,457,20250703
0.667,1,1,1,0,0,0,3,3,13,54768,home,457,20250703
0.0,2,1,1,1,0,0,3,2,9,65707,home,457,20250703
1.667,1,0,0,0,1,0,6,6,23,63765,home,457,20250703
1.0,0,1,1,1,0,0,4,2,14,67703,home,457,20250703
2.0,0,0,0,0,1,0,6,6,14,61666,home,457,20250703
0.667,0,1,1,4,1,0,6,2,24,53754,home,457,20250703
1.333,0,0,0,2,1,0,5,3,14,65769,home,457,20250703
6.0,4,1,1,2,5,0,22,20,97,50859,away,458,20250704
0.667,2,2,2,0,0,0,4,4,19,65048,away,458,20250704
0.333,1,0,0,0,0,0,2,2,7,73117,away,458,20250704
1.0,1,0,0,1,2,0,5,4,21,54063,away,458,20250704
1.0,1,0,0,0,2,0,4,4,18,52060,away,458,20250704
4.0,5,5,3,4,1,0,22,17,80,55239,home,458,20250704
1.0,2,1,1,1,1,0,6,5,29,50211,home,458,20250704
1.0,0,0,0,2,1,0,5,3,20,61643,home,458,20250704
1.0,3,0,0,0,1,0,6,6,22,65639,home,458,20250704
1.0,0,0,0,0,1,0,3,3,12,68249,home,458,20250704
1.0,0,0,0,0,2,0,3,3,15,54263,home,458,20250704
5.667,7,2,2,2,1,1,26,24,110,51111,away,459,20250704
0.333,2,1,1,0,1,0,3,3,10,69108,away,459,20250704
1.0,1,1,0,2,1,0,5,3,27,55167,away,459,20250704
1.0,1,0,0,0,0,0,3,3,8,63248,away,459,20250704
8.333,1,1,1,3,6,1,28,25,116,51454,home,459,20250704
0.667,1,0,0,1,0,0,4,3,28,62360,home,459,20250704
